path,dataset,speaker,session,stimulus_index,attempt,label,base_syllable,tone,recorded_at_utc,recording_id,extension,naming_scheme,parse_status
raw/mandarin-tone-recordings/correct_audio_oli_2/0074_01_bie_20260702T161812Z_5ecb45bb-5667-4236-b698-5d47f75ef4ad.webm,tone_unspecified,oli_2,,0074,01,bie,bie,,20260702T161812Z,5ecb45bb-5667-4236-b698-5d47f75ef4ad,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0075_01_ce_20260702T161816Z_9182bdf6-ed96-4b6f-8942-7cf926af4dcf.webm,tone_unspecified,oli_2,,0075,01,ce,ce,,20260702T161816Z,9182bdf6-ed96-4b6f-8942-7cf926af4dcf,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0076_01_ming_20260702T161818Z_23a87dab-da43-4c9a-a6cb-1e262360fe3a.webm,tone_unspecified,oli_2,,0076,01,ming,ming,,20260702T161818Z,23a87dab-da43-4c9a-a6cb-1e262360fe3a,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0077_01_niang_20260702T161820Z_91b9a938-6782-49e1-980b-18c0add5b12b.webm,tone_unspecified,oli_2,,0077,01,niang,niang,,20260702T161820Z,91b9a938-6782-49e1-980b-18c0add5b12b,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0078_01_dia_20260702T161823Z_925c1253-02c2-4f4f-bb40-84d83b403cd9.webm,tone_unspecified,oli_2,,0078,01,dia,dia,,20260702T161823Z,925c1253-02c2-4f4f-bb40-84d83b403cd9,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0079_01_rao_20260702T161826Z_f57aafef-696a-4047-bd53-cdd039d1fe31.webm,tone_unspecified,oli_2,,0079,01,rao,rao,,20260702T161826Z,f57aafef-696a-4047-bd53-cdd039d1fe31,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0080_01_geng_20260702T161829Z_6970a7c6-f567-4c80-9590-5f963c89c226.webm,tone_unspecified,oli_2,,0080,01,geng,geng,,20260702T161829Z,6970a7c6-f567-4c80-9590-5f963c89c226,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0081_01_cai_20260702T161832Z_84ca7514-302b-4f20-af6a-5dd8e0420c35.webm,tone_unspecified,oli_2,,0081,01,cai,cai,,20260702T161832Z,84ca7514-302b-4f20-af6a-5dd8e0420c35,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0082_01_ren_20260702T161835Z_610bdcee-3701-4019-9ed0-7f6dc09ab1ad.webm,tone_unspecified,oli_2,,0082,01,ren,ren,,20260702T161835Z,610bdcee-3701-4019-9ed0-7f6dc09ab1ad,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0083_01_zhe_20260702T161837Z_3e8ec70d-a604-472d-89f8-6e947c54f70a.webm,tone_unspecified,oli_2,,0083,01,zhe,zhe,,20260702T161837Z,3e8ec70d-a604-472d-89f8-6e947c54f70a,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0084_01_la_20260702T161839Z_db3bd68d-e342-4f94-a736-424ca5923ea1.webm,tone_unspecified,oli_2,,0084,01,la,la,,20260702T161839Z,db3bd68d-e342-4f94-a736-424ca5923ea1,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0085_01_sai_20260702T161842Z_77087dd6-5a24-4834-8b7c-7f37361aab27.webm,tone_unspecified,oli_2,,0085,01,sai,sai,,20260702T161842Z,77087dd6-5a24-4834-8b7c-7f37361aab27,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0086_01_xing_20260702T161846Z_555f3a4f-77fe-4255-ac45-f496f4d3fa14.webm,tone_unspecified,oli_2,,0086,01,xing,xing,,20260702T161846Z,555f3a4f-77fe-4255-ac45-f496f4d3fa14,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0087_01_jie_20260702T161849Z_a4a796eb-de8d-4616-8fb0-f4c4542e9ab4.webm,tone_unspecified,oli_2,,0087,01,jie,jie,,20260702T161849Z,a4a796eb-de8d-4616-8fb0-f4c4542e9ab4,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0088_01_dang_20260702T161851Z_7194d8f4-d98b-499d-9e68-08b199e0501e.webm,tone_unspecified,oli_2,,0088,01,dang,dang,,20260702T161851Z,7194d8f4-d98b-499d-9e68-08b199e0501e,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0089_01_tai_20260702T161853Z_df3450dd-3383-4f9e-af46-5a871bc93fa4.webm,tone_unspecified,oli_2,,0089,01,tai,tai,,20260702T161853Z,df3450dd-3383-4f9e-af46-5a871bc93fa4,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0090_01_chun_20260702T161856Z_a455d392-8bc1-46cc-a7f1-459748ae84b5.webm,tone_unspecified,oli_2,,0090,01,chun,chun,,20260702T161856Z,a455d392-8bc1-46cc-a7f1-459748ae84b5,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0091_01_nuo_20260702T161858Z_4d73a011-e57c-49fe-9e97-70fabc699a2d.webm,tone_unspecified,oli_2,,0091,01,nuo,nuo,,20260702T161858Z,4d73a011-e57c-49fe-9e97-70fabc699a2d,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0092_01_bao_20260702T161900Z_2ff59ea5-86e7-47ba-9263-a38c33be6ff5.webm,tone_unspecified,oli_2,,0092,01,bao,bao,,20260702T161900Z,2ff59ea5-86e7-47ba-9263-a38c33be6ff5,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0093_01_kuang_20260702T161902Z_24250809-2ec9-49f5-b7aa-35e4040885e5.webm,tone_unspecified,oli_2,,0093,01,kuang,kuang,,20260702T161902Z,24250809-2ec9-49f5-b7aa-35e4040885e5,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0094_01_jing_20260702T161904Z_5196fb1f-08be-484c-a789-c0bc3dd1d4e4.webm,tone_unspecified,oli_2,,0094,01,jing,jing,,20260702T161904Z,5196fb1f-08be-484c-a789-c0bc3dd1d4e4,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0095_01_meng_20260702T161906Z_d0f5c03a-7e09-40b7-ae5d-df0f62e19675.webm,tone_unspecified,oli_2,,0095,01,meng,meng,,20260702T161906Z,d0f5c03a-7e09-40b7-ae5d-df0f62e19675,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0096_01_rong_20260702T161908Z_bec158ac-e1d8-4f4b-8497-e18865cca333.webm,tone_unspecified,oli_2,,0096,01,rong,rong,,20260702T161908Z,bec158ac-e1d8-4f4b-8497-e18865cca333,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0097_01_bin_20260702T161910Z_397dd2d4-9316-43f9-a708-14080a2fd63c.webm,tone_unspecified,oli_2,,0097,01,bin,bin,,20260702T161910Z,397dd2d4-9316-43f9-a708-14080a2fd63c,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0098_01_shuang_20260702T161913Z_7d10be86-b133-4941-941c-14807a33ab57.webm,tone_unspecified,oli_2,,0098,01,shuang,shuang,,20260702T161913Z,7d10be86-b133-4941-941c-14807a33ab57,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0099_01_nong_20260702T161915Z_04b075a5-e1e6-4faa-87f0-8033adb8e4bc.webm,tone_unspecified,oli_2,,0099,01,nong,nong,,20260702T161915Z,04b075a5-e1e6-4faa-87f0-8033adb8e4bc,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0100_01_se_20260702T161918Z_2e408e66-e8b6-462d-8e38-b19a464453ea.webm,tone_unspecified,oli_2,,0100,01,se,se,,20260702T161918Z,2e408e66-e8b6-462d-8e38-b19a464453ea,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0101_01_shei_20260702T161920Z_02a23532-17f4-4ffb-b997-974da6071ad0.webm,tone_unspecified,oli_2,,0101,01,shei,shei,,20260702T161920Z,02a23532-17f4-4ffb-b997-974da6071ad0,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0102_01_tuan_20260702T161922Z_77ad4e1f-68dd-4d28-a5f1-f55f46668e5a.webm,tone_unspecified,oli_2,,0102,01,tuan,tuan,,20260702T161922Z,77ad4e1f-68dd-4d28-a5f1-f55f46668e5a,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0103_01_rua_20260702T161923Z_1ddba695-a025-4ac7-bad9-70ecbff6291d.webm,tone_unspecified,oli_2,,0103,01,rua,rua,,20260702T161923Z,1ddba695-a025-4ac7-bad9-70ecbff6291d,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0104_01_shuo_20260702T161926Z_02b221cc-d2c1-4686-8e5b-c81ddd61cd13.webm,tone_unspecified,oli_2,,0104,01,shuo,shuo,,20260702T161926Z,02b221cc-d2c1-4686-8e5b-c81ddd61cd13,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0105_01_sa_20260702T161928Z_d71fd92c-d34c-42bb-8be0-66b977654672.webm,tone_unspecified,oli_2,,0105,01,sa,sa,,20260702T161928Z,d71fd92c-d34c-42bb-8be0-66b977654672,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0106_01_zu_20260702T161930Z_4e582c4f-f74d-48d3-9710-1175d0273369.webm,tone_unspecified,oli_2,,0106,01,zu,zu,,20260702T161930Z,4e582c4f-f74d-48d3-9710-1175d0273369,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0107_01_pou_20260702T161933Z_3fc1921b-dd7b-4a69-a76d-cdabb23f3135.webm,tone_unspecified,oli_2,,0107,01,pou,pou,,20260702T161933Z,3fc1921b-dd7b-4a69-a76d-cdabb23f3135,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0108_01_ha_20260702T161935Z_62a11668-f0cf-4f61-9391-983a6e03aca5.webm,tone_unspecified,oli_2,,0108,01,ha,ha,,20260702T161935Z,62a11668-f0cf-4f61-9391-983a6e03aca5,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0109_01_hen_20260702T161938Z_385c8e3d-aa63-44ba-ae07-b6b6574cf05f.webm,tone_unspecified,oli_2,,0109,01,hen,hen,,20260702T161938Z,385c8e3d-aa63-44ba-ae07-b6b6574cf05f,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0110_01_cha_20260702T161940Z_cfc77625-36fa-4fb8-b906-77be8fde5ae4.webm,tone_unspecified,oli_2,,0110,01,cha,cha,,20260702T161940Z,cfc77625-36fa-4fb8-b906-77be8fde5ae4,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0111_01_kui_20260702T161942Z_1446487e-1508-4eea-825d-71764e9a85d5.webm,tone_unspecified,oli_2,,0111,01,kui,kui,,20260702T161942Z,1446487e-1508-4eea-825d-71764e9a85d5,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0112_01_huan_20260702T161943Z_5aa0b9a3-37d9-4c5a-9c8c-6212e86d7d31.webm,tone_unspecified,oli_2,,0112,01,huan,huan,,20260702T161943Z,5aa0b9a3-37d9-4c5a-9c8c-6212e86d7d31,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0113_01_zhao_20260702T161947Z_f012adf2-c039-4e39-9464-1dd1644dc12c.webm,tone_unspecified,oli_2,,0113,01,zhao,zhao,,20260702T161947Z,f012adf2-c039-4e39-9464-1dd1644dc12c,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0114_01_shu_20260702T161950Z_61050530-f3f3-408e-b577-9f1a287f6b39.webm,tone_unspecified,oli_2,,0114,01,shu,shu,,20260702T161950Z,61050530-f3f3-408e-b577-9f1a287f6b39,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0115_01_tou_20260702T161952Z_1ae080c3-2a79-4d46-87d5-3aa9f5677482.webm,tone_unspecified,oli_2,,0115,01,tou,tou,,20260702T161952Z,1ae080c3-2a79-4d46-87d5-3aa9f5677482,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0116_01_chen_20260702T161954Z_d903662c-7813-4e66-a1f5-2f5187c63c7d.webm,tone_unspecified,oli_2,,0116,01,chen,chen,,20260702T161954Z,d903662c-7813-4e66-a1f5-2f5187c63c7d,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0117_01_bian_20260702T161956Z_4d74277b-5340-437d-8da9-74f5d2b7e3e9.webm,tone_unspecified,oli_2,,0117,01,bian,bian,,20260702T161956Z,4d74277b-5340-437d-8da9-74f5d2b7e3e9,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0118_01_huo_20260702T161959Z_c7fc2c49-9d7e-4cf3-ac73-c4061170ae8e.webm,tone_unspecified,oli_2,,0118,01,huo,huo,,20260702T161959Z,c7fc2c49-9d7e-4cf3-ac73-c4061170ae8e,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0119_01_sheng_20260702T162001Z_99207b26-ad1f-48c4-8b23-e26c21828449.webm,tone_unspecified,oli_2,,0119,01,sheng,sheng,,20260702T162001Z,99207b26-ad1f-48c4-8b23-e26c21828449,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0120_01_zhuan_20260702T162003Z_6151d686-2add-4557-b5ba-2abcafc41b75.webm,tone_unspecified,oli_2,,0120,01,zhuan,zhuan,,20260702T162003Z,6151d686-2add-4557-b5ba-2abcafc41b75,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0121_01_nei_20260702T162005Z_522edf15-2212-4ca2-abe4-1a3be359ff25.webm,tone_unspecified,oli_2,,0121,01,nei,nei,,20260702T162005Z,522edf15-2212-4ca2-abe4-1a3be359ff25,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0122_01_yve_20260702T162008Z_aebcf80d-96f7-4b4e-8f50-f1e5c6ae87b8.webm,tone_unspecified,oli_2,,0122,01,yve,yve,,20260702T162008Z,aebcf80d-96f7-4b4e-8f50-f1e5c6ae87b8,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0123_01_xu_20260702T162011Z_eac2c227-e476-460f-adef-8888f795d3e0.webm,tone_unspecified,oli_2,,0123,01,xu,xu,,20260702T162011Z,eac2c227-e476-460f-adef-8888f795d3e0,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0124_01_cu_20260702T162013Z_83659d5f-43f3-4a1d-af12-e8b4e1715199.webm,tone_unspecified,oli_2,,0124,01,cu,cu,,20260702T162013Z,83659d5f-43f3-4a1d-af12-e8b4e1715199,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0125_01_zhai_20260702T162015Z_2b720749-9c82-4932-bf28-fc65dcbef748.webm,tone_unspecified,oli_2,,0125,01,zhai,zhai,,20260702T162015Z,2b720749-9c82-4932-bf28-fc65dcbef748,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0126_01_ka_20260702T162016Z_2c41cd6f-59b5-4e6c-90c9-562d42ba0f13.webm,tone_unspecified,oli_2,,0126,01,ka,ka,,20260702T162016Z,2c41cd6f-59b5-4e6c-90c9-562d42ba0f13,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0127_01_nang_20260702T162018Z_add3e302-5ff9-4068-9ed0-4dfc0fb45dac.webm,tone_unspecified,oli_2,,0127,01,nang,nang,,20260702T162018Z,add3e302-5ff9-4068-9ed0-4dfc0fb45dac,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0128_01_nao_20260702T162020Z_fb5006e8-ab5e-4e3f-a743-8df676bea852.webm,tone_unspecified,oli_2,,0128,01,nao,nao,,20260702T162020Z,fb5006e8-ab5e-4e3f-a743-8df676bea852,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0129_01_sang_20260702T162022Z_ff8151b5-909c-403c-9e88-9ef2d02a748c.webm,tone_unspecified,oli_2,,0129,01,sang,sang,,20260702T162022Z,ff8151b5-909c-403c-9e88-9ef2d02a748c,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0130_01_pang_20260702T162024Z_768fcfcb-6545-4288-8268-08b2f96fe966.webm,tone_unspecified,oli_2,,0130,01,pang,pang,,20260702T162024Z,768fcfcb-6545-4288-8268-08b2f96fe966,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0131_01_wo_20260702T162026Z_4a048c63-c54f-456d-b3e1-3c157fef5bad.webm,tone_unspecified,oli_2,,0131,01,wo,wo,,20260702T162026Z,4a048c63-c54f-456d-b3e1-3c157fef5bad,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0132_01_bai_20260702T162028Z_06688385-3671-46a1-96ec-c641094935c3.webm,tone_unspecified,oli_2,,0132,01,bai,bai,,20260702T162028Z,06688385-3671-46a1-96ec-c641094935c3,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0133_01_po_20260702T162030Z_4dbf0e6c-cfef-4be0-b21b-ad80aa45b3cd.webm,tone_unspecified,oli_2,,0133,01,po,po,,20260702T162030Z,4dbf0e6c-cfef-4be0-b21b-ad80aa45b3cd,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0134_01_dong_20260702T162032Z_09bdcabb-3c39-4cae-a7a2-c5d29489b166.webm,tone_unspecified,oli_2,,0134,01,dong,dong,,20260702T162032Z,09bdcabb-3c39-4cae-a7a2-c5d29489b166,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0135_01_xia_20260702T162034Z_6460498a-a763-4995-834f-6bd248e7e870.webm,tone_unspecified,oli_2,,0135,01,xia,xia,,20260702T162034Z,6460498a-a763-4995-834f-6bd248e7e870,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0136_01_qiu_20260702T162035Z_2a6834be-bb0f-4c22-b49c-8ebcff090ea8.webm,tone_unspecified,oli_2,,0136,01,qiu,qiu,,20260702T162035Z,2a6834be-bb0f-4c22-b49c-8ebcff090ea8,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0137_01_lian_20260702T162037Z_c91b1843-b13d-4b8a-bb9c-87e65f63ed63.webm,tone_unspecified,oli_2,,0137,01,lian,lian,,20260702T162037Z,c91b1843-b13d-4b8a-bb9c-87e65f63ed63,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0138_01_jin_20260702T162039Z_154afa9e-ca04-4dd6-9926-05fe9bcb930b.webm,tone_unspecified,oli_2,,0138,01,jin,jin,,20260702T162039Z,154afa9e-ca04-4dd6-9926-05fe9bcb930b,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0139_01_qiao_20260702T162041Z_c2f53f9e-3ded-4eaf-ad53-ccc036b8bb86.webm,tone_unspecified,oli_2,,0139,01,qiao,qiao,,20260702T162041Z,c2f53f9e-3ded-4eaf-ad53-ccc036b8bb86,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0140_01_qvan_20260702T162043Z_65cbeed6-9e93-45eb-9884-49f533875006.webm,tone_unspecified,oli_2,,0140,01,qvan,qvan,,20260702T162043Z,65cbeed6-9e93-45eb-9884-49f533875006,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0141_01_xvn_20260702T162045Z_0204e5b6-29fa-4aff-975f-07ef421996d7.webm,tone_unspecified,oli_2,,0141,01,xvn,xvn,,20260702T162045Z,0204e5b6-29fa-4aff-975f-07ef421996d7,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0142_01_mo_20260702T162047Z_b128da7f-b608-4110-8e4b-bbd9f5b33b78.webm,tone_unspecified,oli_2,,0142,01,mo,mo,,20260702T162047Z,b128da7f-b608-4110-8e4b-bbd9f5b33b78,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0143_01_mou_20260702T162048Z_fdebdb3a-cd11-4ef2-88a8-0e626c173cfc.webm,tone_unspecified,oli_2,,0143,01,mou,mou,,20260702T162048Z,fdebdb3a-cd11-4ef2-88a8-0e626c173cfc,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0144_01_chuan_20260702T162050Z_ebb350ed-96ed-4237-97cd-6b1636525a67.webm,tone_unspecified,oli_2,,0144,01,chuan,chuan,,20260702T162050Z,ebb350ed-96ed-4237-97cd-6b1636525a67,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0145_01_zhuang_20260702T162052Z_c7e459ca-7869-4b2a-b1a0-e9e6583f6a97.webm,tone_unspecified,oli_2,,0145,01,zhuang,zhuang,,20260702T162052Z,c7e459ca-7869-4b2a-b1a0-e9e6583f6a97,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0146_01_zui_20260702T162054Z_d107b9a6-cecd-4791-9235-245dec9e540e.webm,tone_unspecified,oli_2,,0146,01,zui,zui,,20260702T162054Z,d107b9a6-cecd-4791-9235-245dec9e540e,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0147_01_man_20260702T162056Z_6fefc248-9a0c-4911-893f-37ceeb5be270.webm,tone_unspecified,oli_2,,0147,01,man,man,,20260702T162056Z,6fefc248-9a0c-4911-893f-37ceeb5be270,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0148_01_qie_20260702T162058Z_7ad14006-28b7-41c5-8b1f-812ddf99eab1.webm,tone_unspecified,oli_2,,0148,01,qie,qie,,20260702T162058Z,7ad14006-28b7-41c5-8b1f-812ddf99eab1,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0149_01_yan_20260702T162059Z_bde94285-db28-4be6-ae5f-680c87a80910.webm,tone_unspecified,oli_2,,0149,01,yan,yan,,20260702T162059Z,bde94285-db28-4be6-ae5f-680c87a80910,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0150_01_lou_20260702T162101Z_18bd611c-9e3e-4289-a718-2738ae265c36.webm,tone_unspecified,oli_2,,0150,01,lou,lou,,20260702T162101Z,18bd611c-9e3e-4289-a718-2738ae265c36,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0151_01_e_20260702T162103Z_b516d4af-28bb-4f78-b3bf-ad7e74ac874b.webm,tone_unspecified,oli_2,,0151,01,e,e,,20260702T162103Z,b516d4af-28bb-4f78-b3bf-ad7e74ac874b,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0152_01_ping_20260702T162105Z_013f8c35-1b7c-42ff-ae85-66847ed10029.webm,tone_unspecified,oli_2,,0152,01,ping,ping,,20260702T162105Z,013f8c35-1b7c-42ff-ae85-66847ed10029,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0153_01_de_20260702T162107Z_030fef61-6784-4835-a142-2bba9e4644fc.webm,tone_unspecified,oli_2,,0153,01,de,de,,20260702T162107Z,030fef61-6784-4835-a142-2bba9e4644fc,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0154_01_ran_20260702T162109Z_523c600d-a1fc-46b5-ac2b-5dbfc8cc5d09.webm,tone_unspecified,oli_2,,0154,01,ran,ran,,20260702T162109Z,523c600d-a1fc-46b5-ac2b-5dbfc8cc5d09,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0155_01_mi_20260702T162111Z_7480c101-a537-46a2-a191-bcac59db34a1.webm,tone_unspecified,oli_2,,0155,01,mi,mi,,20260702T162111Z,7480c101-a537-46a2-a191-bcac59db34a1,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0156_01_zhu_20260702T162113Z_aac201aa-0575-4333-91e7-b4ce0346ca6f.webm,tone_unspecified,oli_2,,0156,01,zhu,zhu,,20260702T162113Z,aac201aa-0575-4333-91e7-b4ce0346ca6f,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0157_01_ting_20260702T162115Z_6c890565-5626-4807-bd00-812d2ba88a00.webm,tone_unspecified,oli_2,,0157,01,ting,ting,,20260702T162115Z,6c890565-5626-4807-bd00-812d2ba88a00,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0158_01_zuo_20260702T162117Z_c8fc4f1f-e22a-434a-add5-94db9cdfdd1b.webm,tone_unspecified,oli_2,,0158,01,zuo,zuo,,20260702T162117Z,c8fc4f1f-e22a-434a-add5-94db9cdfdd1b,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0159_01_cang_20260702T162121Z_7f86aa4d-f3a5-4ebf-ba03-48e37ea2d68d.webm,tone_unspecified,oli_2,,0159,01,cang,cang,,20260702T162121Z,7f86aa4d-f3a5-4ebf-ba03-48e37ea2d68d,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0160_01_tie_20260702T162122Z_eb864be9-bb5f-4fae-a35e-e5782d03e307.webm,tone_unspecified,oli_2,,0160,01,tie,tie,,20260702T162122Z,eb864be9-bb5f-4fae-a35e-e5782d03e307,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0161_01_xve_20260702T162125Z_73831f2d-05ec-44d8-9da5-c5d7914b22e4.webm,tone_unspecified,oli_2,,0161,01,xve,xve,,20260702T162125Z,73831f2d-05ec-44d8-9da5-c5d7914b22e4,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0162_01_wu_20260702T162127Z_2cc584c6-64f7-4601-bc7d-b9d32712611b.webm,tone_unspecified,oli_2,,0162,01,wu,wu,,20260702T162127Z,2cc584c6-64f7-4601-bc7d-b9d32712611b,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0163_01_mie_20260702T162130Z_e95f7cce-ea5d-4aae-9e44-aff072e2ddae.webm,tone_unspecified,oli_2,,0163,01,mie,mie,,20260702T162130Z,e95f7cce-ea5d-4aae-9e44-aff072e2ddae,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0164_01_shai_20260702T162132Z_3e44a941-38dd-4705-bab1-1a632cae62e3.webm,tone_unspecified,oli_2,,0164,01,shai,shai,,20260702T162132Z,3e44a941-38dd-4705-bab1-1a632cae62e3,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0165_01_shao_20260702T162134Z_1e477b3f-f587-47b6-80b6-7ccfcfe2972f.webm,tone_unspecified,oli_2,,0165,01,shao,shao,,20260702T162134Z,1e477b3f-f587-47b6-80b6-7ccfcfe2972f,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0166_01_du_20260702T162136Z_3930675f-eadc-49ce-b472-45d48b3c07d9.webm,tone_unspecified,oli_2,,0166,01,du,du,,20260702T162136Z,3930675f-eadc-49ce-b472-45d48b3c07d9,.webm,canonical,ok
raw/mandarin-tone-recordings/correct_audio_oli_2/0167_01_guo_20260702T162137Z_bd2634bc-38c0-487b-9e93-803af4a1f77d.webm,tone_unspecified,oli_2,,0167,01,guo,guo,,20260702T162137Z,bd2634bc-38c0-487b-9e93-803af4a1f77d,.webm,canonical,ok
